"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","Tenure_Group","Calculated total","Variance","Churn_Value","Churn_Numeric","predict_prob","predict_churn"
"6128-AQBMT","Male",1,"Yes","No",41,"No","No phone service","DSL","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",53.95,2215.4,"No","2-4 Years",2211.95,0.00155728085221622,"0",0,0.0934610410341154,0
"3594-BDSOA","Female",0,"Yes","No",24,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",20.4,482.8,"No","1-2 Years",489.6,0.0140845070422534,"0",0,0.0801327899602908,0
"0431-APWVY","Female",0,"Yes","Yes",28,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",90.1,2598.95,"Yes","2-4 Years",2522.8,0.0293002943496412,"1",1,0.409338249117126,0
"5133-VRSAB","Male",0,"No","No",8,"No","No phone service","DSL","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",29.35,216.45,"No","0-1 Year",234.8,0.0847770847770849,"0",0,0.220071562835805,0
"5996-DAOQL","Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",20.45,20.45,"No","0-1 Year",20.45,0,"0",0,0.236339080887621,0
"6838-YAUVY","Female",0,"No","No",54,"Yes","Yes","Fiber optic","No","No","Yes","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",95.1,5064.85,"No","4+ Years",5135.4,0.0139293365055232,"0",0,0.163376641703146,0
"0484-JPBRU","Male",0,"No","No",41,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Bank transfer (automatic)",25.25,996.45,"No","2-4 Years",1035.25,0.0389382307190526,"0",0,0.0385425550409248,0
"7883-ROJOC","Female",0,"Yes","No",19,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",44.9,839.65,"No","1-2 Years",853.1,0.0160185791698923,"0",0,0.204410445995675,0
"0244-LGNFY","Female",0,"Yes","Yes",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",92.65,6733,"No","4+ Years",6670.8,0.00923808109312339,"0",0,0.0626926022910475,0
"7274-CGTOD","Male",0,"No","No",62,"No","No phone service","DSL","Yes","Yes","Yes","Yes","No","No","Two year","Yes","Bank transfer (automatic)",43.7,2618.3,"No","4+ Years",2709.4,0.0347935683458732,"0",0,0.022634235003928,0
"4295-YURET","Female",1,"Yes","Yes",56,"Yes","No","DSL","Yes","No","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",72.6,4084.35,"No","4+ Years",4065.6,0.00459069374563895,"0",0,0.0769913943794865,0
"3426-NIYYL","Male",0,"No","No",15,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",51.55,765.5,"Yes","1-2 Years",773.25,0.0101241018941868,"1",1,0.284977878532142,0
"8225-BTJAU","Male",1,"No","No",10,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",79.25,793.55,"Yes","0-1 Year",792.5,0.00132316804234132,"1",1,0.566358679565323,1
"4635-EJYPD","Male",0,"Yes","Yes",32,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",18.95,613.95,"No","2-4 Years",606.4,0.0122974183565438,"0",0,0.0507562765671572,0
"1866-ZSLJM","Male",0,"No","No",21,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",20.5,402.85,"No","1-2 Years",430.5,0.0686359687228496,"0",0,0.0934586998581288,0
"4636-TVXVG","Male",0,"Yes","Yes",62,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",19.95,1244.8,"No","4+ Years",1236.9,0.00634640102827771,"0",0,0.0104869957384748,0
"4236-UJPWO","Female",0,"No","No",2,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",24.5,46.4,"No","0-1 Year",49,0.0560344827586207,"0",0,0.250752176953551,0
"9392-XBGTD","Male",0,"No","Yes",27,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.6,581.85,"No","2-4 Years",556.2,0.0440835266821345,"0",0,0.0691965218461464,0
"3387-VATUS","Male",0,"No","No",5,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",94.85,462.8,"Yes","0-1 Year",474.25,0.0247407087294727,"1",1,0.741863443905447,1
"6402-SSEJG","Female",0,"No","No",25,"No","No phone service","DSL","Yes","Yes","Yes","No","Yes","Yes","One year","No","Electronic check",61.05,1540.2,"No","2-4 Years",1526.25,0.00905726529022208,"0",0,0.23908850507743,0
"1143-NMNQJ","Female",0,"No","No",2,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",85.7,169.8,"Yes","0-1 Year",171.4,0.00942285041224967,"1",1,0.714972837693679,1
"1169-SAOCL","Male",0,"No","No",49,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",106.65,5168.1,"No","4+ Years",5225.85,0.0111743193823649,"0",0,0.273299516273407,0
"1110-KYLGQ","Female",0,"No","No",63,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Month-to-month","No","Credit card (automatic)",108.25,6780.1,"No","4+ Years",6819.75,0.00584799634223679,"0",0,0.154998892079336,0
"9929-PLVPA","Female",0,"No","Yes",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",20.4,94.5,"No","0-1 Year",81.6,0.136507936507937,"0",0,0.207569612819597,0
"3518-PZXZQ","Female",0,"Yes","No",1,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",55.3,55.3,"No","0-1 Year",55.3,0,"0",0,0.493539251751333,0
"2371-JUNGC","Male",0,"No","No",11,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.25,208,"No","0-1 Year",222.75,0.0709134615384615,"0",0,0.150601391852979,0
"7693-QPEFS","Male",1,"No","No",52,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",72.95,3829.75,"No","4+ Years",3793.4,0.00949148116717799,"0",0,0.0951560642507646,0
"0924-BJCRC","Female",1,"Yes","No",60,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","No","Electronic check",89.45,5294.6,"No","4+ Years",5367,0.0136743096740074,"0",0,0.104373739802718,0
"5074-FBGHB","Male",0,"No","No",64,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",104.65,6889.8,"No","4+ Years",6697.6,0.0278963104879677,"0",0,0.133605207479275,0
"2351-BKRZW","Female",0,"Yes","Yes",43,"Yes","No","DSL","Yes","No","Yes","No","Yes","Yes","Two year","No","Bank transfer (automatic)",75.2,3254.35,"No","2-4 Years",3233.6,0.00637608124510271,"0",0,0.156727375052132,0
"4455-BFSPD","Female",0,"Yes","No",61,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","One year","No","Bank transfer (automatic)",101.15,6383.9,"No","4+ Years",6170.15,0.0334826673350145,"0",0,0.139492633512445,0
"0415-MOSGF","Female",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",44.4,44.4,"Yes","0-1 Year",44.4,0,"1",1,0.405019311200824,0
"1724-BQUHA","Male",1,"No","No",5,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",89.5,477.7,"Yes","0-1 Year",447.5,0.063219593887377,"1",1,0.706737843263101,1
"3948-KXDUF","Male",0,"No","No",66,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Bank transfer (automatic)",68.75,4447.55,"No","4+ Years",4537.5,0.0202246180481388,"0",0,0.0406556439806118,0
"2323-ARSVR","Male",0,"Yes","No",67,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",111.05,7321.05,"No","4+ Years",7440.35,0.0162954767417241,"0",0,0.138961138462164,0
"0815-MFZGM","Female",0,"Yes","No",42,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",99,4135,"No","2-4 Years",4158,0.00556227327690447,"0",0,0.300606385986879,0
"4826-XTSOH","Male",1,"Yes","No",1,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",86.05,86.05,"Yes","0-1 Year",86.05,0,"1",1,0.728341619616966,1
"5480-XTFFL","Female",0,"Yes","Yes",31,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",21,697.7,"No","2-4 Years",651,0.0669342124122116,"0",0,0.0569946958687556,0
"8295-FHIVV","Male",0,"No","No",7,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",19.4,168.65,"No","0-1 Year",135.8,0.194782093092203,"0",0,0.17687181764797,0
"2495-INZWQ","Male",0,"No","No",4,"No","No phone service","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",44.55,174.3,"Yes","0-1 Year",178.2,0.0223752151462994,"1",1,0.367073262843077,0
"9086-YJYXS","Male",0,"Yes","Yes",34,"Yes","Yes","DSL","No","No","Yes","No","Yes","Yes","One year","No","Bank transfer (automatic)",77.2,2753.8,"No","2-4 Years",2624.8,0.0468443605200087,"0",0,0.245724073986577,0
"1179-INLAT","Male",0,"No","No",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",19.45,69.25,"No","0-1 Year",58.35,0.157400722021661,"0",0,0.211507945817097,0
"7909-FIOIY","Female",0,"Yes","Yes",19,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",24.85,434.8,"No","1-2 Years",472.15,0.0859015639374426,"0",0,0.117237380889074,0
"4139-SUGLD","Male",0,"Yes","Yes",31,"No","No phone service","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Bank transfer (automatic)",35.4,1077.5,"Yes","2-4 Years",1097.4,0.0184686774941994,"1",1,0.0884935462585642,0
"6857-VWJDT","Female",0,"No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Mailed check",95.65,95.65,"Yes","0-1 Year",95.65,0,"1",1,0.786202985094362,1
"6351-SCJKT","Male",0,"No","No",3,"No","No phone service","DSL","Yes","No","Yes","Yes","No","No","Month-to-month","No","Mailed check",41.35,107.25,"No","0-1 Year",124.05,0.156643356643357,"0",0,0.355472651029977,0
"5468-BPMMO","Male",0,"Yes","No",46,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",19.6,851.2,"No","2-4 Years",901.6,0.0592105263157894,"0",0,0.0246535611430465,0
"5624-BQSSA","Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.95,20.95,"Yes","0-1 Year",20.95,0,"1",1,0.239322057632764,0
"0197-PNKNK","Female",0,"Yes","Yes",69,"Yes","Yes","Fiber optic","Yes","No","Yes","No","No","No","One year","No","Bank transfer (automatic)",84.45,5848.6,"No","4+ Years",5827.05,0.0036846424785419,"0",0,0.0568120542399768,0
"2439-QKJUL","Male",0,"No","No",5,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.25,109.8,"No","0-1 Year",101.25,0.0778688524590164,"0",0,0.197876397415262,0
"1194-SPVSP","Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",19.65,19.65,"No","0-1 Year",19.65,0,"0",0,0.231619953036284,0
"9534-NSXEM","Male",0,"No","No",26,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Credit card (automatic)",20.65,595.5,"No","2-4 Years",536.9,0.0984047019311503,"0",0,0.0729382750202543,0
"2408-WITXK","Female",1,"No","No",10,"No","No phone service","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",34.7,329.8,"Yes","0-1 Year",347,0.0521528198908429,"1",1,0.231607522380113,0
"8929-KSWIH","Male",0,"No","No",25,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",99.3,2513.5,"No","2-4 Years",2482.5,0.0123333996419336,"0",0,0.525286465166813,1
"2250-IVBWA","Male",0,"Yes","Yes",64,"Yes","No","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",81.05,5135.35,"No","4+ Years",5187.2,0.0100966827966934,"0",0,0.0662239739114414,0
"1810-MVMAI","Male",0,"Yes","Yes",30,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Month-to-month","No","Electronic check",67.6,2000.2,"No","2-4 Years",2028,0.013898610138986,"0",0,0.228406514938757,0
"9506-UXUSK","Male",0,"No","No",13,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.15,931.75,"No","1-2 Years",911.95,0.0212503353903944,"0",0,0.450751995863079,0
"1229-RCALF","Female",0,"Yes","No",64,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",115,7396.15,"No","4+ Years",7360,0.00488767804871449,"0",0,0.178168781867328,0
"3572-UOLYZ","Female",0,"No","Yes",46,"Yes","Yes","Fiber optic","No","No","Yes","Yes","No","No","Month-to-month","Yes","Bank transfer (automatic)",84.8,3958.85,"No","2-4 Years",3900.8,0.0146633492049459,"0",0,0.177707779680115,0
"1429-UYJSV","Female",0,"No","No",12,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.7,260.9,"No","0-1 Year",236.4,0.0939057110003833,"0",0,0.141481484652773,0
"5577-OTWWW","Female",0,"No","No",15,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",19.75,297.3,"Yes","1-2 Years",296.25,0.00353178607467209,"1",1,0.122762120779717,0
"6100-QQHEB","Male",0,"Yes","Yes",17,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",92.55,1515.1,"Yes","1-2 Years",1573.35,0.0384463071744439,"1",1,0.579186109293375,1
"6366-XIVKZ","Female",0,"Yes","Yes",13,"Yes","No","DSL","Yes","No","Yes","No","No","Yes","Month-to-month","Yes","Mailed check",63.15,816.8,"No","1-2 Years",820.95,0.00508080313418215,"0",0,0.394598627581304,0
"3470-OBUET","Female",0,"Yes","Yes",67,"Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","No","Two year","No","Credit card (automatic)",74,4868.4,"No","4+ Years",4958,0.0184044039109359,"0",0,0.0455047733351705,0
"2770-NSVDG","Male",0,"Yes","No",24,"No","No phone service","DSL","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",29.1,688,"No","1-2 Years",698.4,0.0151162790697676,"0",0,0.103939155744051,0
"9375-MHRRS","Male",0,"No","No",6,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","No","Mailed check",50.05,288.35,"No","0-1 Year",300.3,0.0414426911739203,"0",0,0.383702254884628,0
"2634-HCZGT","Male",1,"Yes","No",53,"Yes","Yes","DSL","Yes","No","No","Yes","No","No","One year","Yes","Electronic check",60.05,3229.65,"Yes","4+ Years",3182.65,0.0145526605050084,"1",1,0.0611190613952209,0
"7503-QQRVF","Male",1,"Yes","No",16,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",74.3,1178.25,"Yes","1-2 Years",1188.8,0.00895395713982597,"1",1,0.443694703567857,0
"4860-YZGZM","Male",0,"No","No",10,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",20,185.4,"No","0-1 Year",200,0.0787486515641855,"0",0,0.156688728923211,0
"6599-GZWCM","Female",0,"No","No",13,"Yes","No","Fiber optic","No","Yes","No","No","No","No","One year","Yes","Mailed check",74.65,966.25,"No","1-2 Years",970.45,0.004346701164295,"0",0,0.487621258950516,0
"2691-NZETQ","Male",0,"No","No",9,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",85.35,758.6,"Yes","0-1 Year",768.15,0.0125889796994463,"1",1,0.627807729561988,1
"4404-HIBDJ","Female",0,"No","No",25,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","No","One year","No","Mailed check",74.3,1863.8,"Yes","2-4 Years",1857.5,0.00338019100761882,"1",1,0.327043313623963,0
"5533-NHFRF","Male",1,"No","No",7,"No","No phone service","DSL","No","Yes","No","Yes","No","Yes","Month-to-month","Yes","Electronic check",44.4,265.8,"No","0-1 Year",310.8,0.169300225733634,"0",0,0.328524505236692,0
"7037-MTYVW","Male",0,"Yes","Yes",38,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",85.4,3297,"No","2-4 Years",3245.2,0.0157112526539277,"0",0,0.255052354492831,0
"4760-THGOT","Female",0,"Yes","No",43,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",94.1,4107.3,"No","2-4 Years",4046.3,0.0148516056776959,"0",0,0.257169952596359,0
"7295-JOMMD","Female",0,"No","Yes",4,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",98.1,396.3,"Yes","0-1 Year",392.4,0.00984102952308866,"1",1,0.771656502962042,1
"4016-BJKTZ","Female",0,"No","No",25,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Electronic check",108.9,2809.05,"No","2-4 Years",2722.5,0.0308111283174027,"0",0,0.60281192117871,1
"6584-VQMYT","Male",0,"No","Yes",27,"Yes","No","DSL","Yes","Yes","No","No","No","No","One year","No","Mailed check",56.2,1567.55,"No","2-4 Years",1517.4,0.031992599917068,"0",0,0.193503950157237,0
"9838-BFCQT","Male",0,"Yes","Yes",72,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",26.1,1851.45,"No","4+ Years",1879.2,0.0149882524507818,"0",0,0.00742745963354924,0
